367,12.004,11.9397,11.97185,,,,,
368,11.94,11.8849,11.91245,,,,,
369,11.9125,11.86,11.88625,,,,,
370,11.8247,11.7987,11.8117,,,,,
371,11.796,11.7585,11.77725,,,,,
372,11.908,11.8629,11.88545,,,,,
373,11.9047,11.8725,11.8886,,,,,
374,11.9145,11.8766,11.89555,,,,,
375,11.8717,11.8328,11.85225,,,,,
376,11.812,11.7562,11.7841,,,,,
377,11.7373,11.7078,11.72255,,,,,
378,11.682,11.6177,11.64985,,,,,
379,11.606,11.5796,11.5928,,,,,
380,11.648,11.609,11.6285,,,,,
381,11.6739,11.618,11.64595,,,,,
382,11.5845,11.559,11.57175,,,,,
383,11.6499,11.6075,11.6287,,,,,
384,11.7655,11.7073,11.7364,,,,,
385,11.8025,11.7545,11.7785,,,,,
386,11.7944,11.682,11.7382,,,,,
387,11.763,11.6732,11.7181,,,,,
388,11.7472,11.694,11.7206,,,,,
389,11.8099,11.7547,11.7823,,,,,
390,11.712,11.6749,11.69345,,,,,
391,11.6795,11.649,11.66425,,,,,
392,11.635,11.606,11.6205,,,,,
393,11.6579,11.617,11.63745,,,,,
394,11.7213,11.6275,11.6744,,,,,
395,11.6376,11.5963,11.61695,,,,,
396,11.685,11.6338,11.6594,,,,,
397,11.7364,11.65,11.6932,,,,,
398,11.77,11.711,11.7405,,,,,
399,11.7789,11.7079,11.7434,,,,,
400,11.799,11.7493,11.77415,,,,,
401,11.8811,11.8133,11.8472,,,,,
402,12.1346,11.929,12.0318,,,,,
403,12.0504,11.9472,11.9988,,,,,
404,12.3361,12.138,12.23705,,,,,
405,12.415,12.299,12.357,,,,,
406,12.4558,12.198,12.3269,,,,,
407,12.528,12.3335,12.43075,,,,,
408,12.3332,12.2587,12.29595,,,,,
409,12.277,12.2083,12.24265,,,,,
410,12.3,12.217,12.2585,,,,,
411,12.205,12.14,12.1725,,,,,
412,12.4358,12.308,12.3719,,,,,
413,12.289,12.2011,12.24505,,,,,
414,12.3455,12.2388,12.29215,,,,,
415,12.39,12.3057,12.34785,,,,,
416,12.4656,12.33,12.3978,,,,,
417,12.459,12.3932,12.4261,,,,,
418,12.5757,12.4495,12.5126,,,,,
419,12.45,12.3726,12.4113,,,,,
420,12.52,12.4542,12.4871,,,,,
421,12.395,12.2859,12.34045,,,,,
422,12.3015,12.2397,12.2706,,,,,
423,12.4479,12.358,12.40295,,,,,
424,12.565,12.515,12.54,,,,,
425,12.5481,12.477,12.51255,,,,,
426,12.5032,12.4482,12.4757,,,,,
427,12.542,12.4746,12.5083,,,,,
428,12.6743,12.5853,12.6298,,,,,
429,12.9963,12.7116,12.85395,,,,,
430,12.9975,12.8,12.89875,,,,,
431,13.025,12.9246,12.9748,,,,,
432,12.971,12.8496,12.9103,,,,,
433,13.2472,13.1621,13.20465,,,,,
434,13.22,13.13,13.175,,,,,
435,13.474,13.333,13.4035,,,,,
436,13.915,13.8,13.8575,,,,,
437,13.9155,13.6488,13.78215,,,,,
438,13.7303,13.627,13.67865,,,,,
439,13.376,13.3045,13.34025,,,,,
440,13.61,13.3702,13.4901,,,,,
441,13.6,13.4089,13.50445,,,,,
442,13.8835,13.758,13.82075,,,,,
443,13.9949,13.8522,13.92355,,,,,
444,14.1,13.885,13.9925,,,,,
445,13.7202,13.4699,13.59505,,,,,
446,13.59,13.435,13.5125,,,,,
447,13.5304,13.244,13.3872,,,,,
448,13.2985,13.2588,13.27865,,,,,
449,13.3672,13.2916,13.3294,,,,,
450,13.2442,13.18,13.2121,,,,,
451,13.408,13.3306,13.3693,,,,,
452,13.3032,13.2318,13.2675,,,,,
453,13.4266,13.2701,13.34835,,,,,
454,13.502,13.4125,13.45725,,,,,
455,13.469,13.3414,13.4052,,,,,
456,13.815,13.4445,13.62975,,,,,
457,13.7486,13.558,13.6533,,,,,
458,13.5993,13.3681,13.4837,,,,,
459,13.5145,13.4,13.45725,,,,,
460,13.5383,13.408,13.47315,,,,,
461,13.25,13.118,13.184,,,,,
462,13.145,13.025,13.085,,,,,
463,13.2988,13.1548,13.2268,,,,,
464,13.7081,13.5278,13.61795,,,,,
465,13.4566,13.334,13.3953,,,,,
466,13.5252,13.4365,13.48085,,,,,
467,13.488,13.4137,13.45085,,,,,
468,13.4071,13.3389,13.373,,,,,
469,13.68,13.4895,13.58475,,,,,
470,13.638,13.5187,13.57835,,,,,
471,13.51,13.3872,13.4486,,,,,
472,13.5474,13.476,13.5117,,,,,
473,13.6092,13.525,13.5671,,,,,
474,13.61,13.534,13.572,,,,,
475,13.75,13.6264,13.6882,,,,,
476,13.7875,13.6548,13.72115,,,,,
477,14.022,13.917,13.9695,,,,,
478,14.1966,14.0893,14.14295,,,,,
479,14.24,14.1484,14.1942,,,,,
480,14.314,14.1994,14.2567,,,,,
481,14.069,13.9974,14.0332,,,,,
482,13.9968,13.9179,13.95735,,,,,
483,13.715,13.562,13.6385,,,,,
484,13.655,13.5497,13.60235,,,,,
485,13.578,13.5095,13.54375,,,,,
486,13.555,13.4487,13.50185,,,,,
487,13.5191,13.4564,13.48775,,,,,
488,13.539,13.4897,13.51435,,,,,
489,13.723,13.59,13.6565,,,,,
490,13.67,13.5859,13.62795,,,,,
491,13.8543,13.7369,13.7956,,,,,
492,13.9675,13.887,13.92725,,,,,
493,13.89,13.751,13.8205,,,,,
494,13.895,13.7946,13.8448,,,,,
495,13.8875,13.8322,13.85985,,,,,
496,13.804,13.7465,13.77525,,,,,
497,13.888,13.837,13.8625,,,,,
498,13.84,13.7934,13.8167,,,,,
499,13.8339,13.8045,13.8192,,,,,
500,13.88,13.839,13.8595,,,,,
501,14.045,13.91,13.9775,,,,,
502,14.0342,13.9555,13.99485,,,,,
503,14.0195,13.9539,13.9867,,,,,
504,13.985,13.9189,13.95195,,,,,
505,13.9559,13.92,13.93795,,,,,
506,13.7223,13.65,13.68615,,,,,
507,13.758,13.6481,13.70305,,,,,
508,13.777,13.705,13.741,,,,,
509,13.769,13.6925,13.73075,,,,,
510,13.77,13.7174,13.7437,,,,,
511,13.648,13.5848,13.6164,,,,,
512,13.6858,13.6201,13.65295,,,,,
513,13.625,13.5591,13.59205,,,,,
514,13.6959,13.5994,13.64765,,,,,
515,13.56,13.5338,13.5469,,,,,
516,13.49,13.414,13.452,,,,,
517,13.37,13.288,13.329,,,,,
518,13.29,13.2175,13.25375,,,,,
519,13.2442,13.166,13.2051,,,,,
520,13.1785,13.098,13.13825,,,,,
521,13.2114,13.1285,13.16995,,,,,
522,13.1772,13.0325,13.10485,,,,,
523,12.998,12.8984,12.9482,,,,,
524,12.975,12.9192,12.9471,,,,,
525,13.0425,12.9497,12.9961,,,,,
526,13.0622,12.9392,13.0007,,,,,
527,12.93,12.8535,12.89175,,,,,
528,12.8644,12.786,12.8252,,,,,
529,12.744,12.664,12.704,,,,,
530,12.688,12.6164,12.6522,,,,,
531,12.724,12.6573,12.69065,,,,,
532,12.75,12.6938,12.7219,,,,,
533,12.85,12.7698,12.8099,,,,,
534,12.7575,12.6898,12.72365,,,,,
535,12.8111,12.7435,12.7773,,,,,
536,12.84,12.749,12.7945,,,,,
537,12.9177,12.8097,12.8637,,,,,
538,12.821,12.7561,12.78855,,,,,
539,12.7126,12.6685,12.69055,,,,,
540,12.7775,12.72,12.74875,,,,,
541,12.8515,12.7974,12.82445,,,,,
542,12.898,12.815,12.8565,,,,,
543,12.9085,12.8234,12.86595,,,,,
544,12.9035,12.84,12.87175,,,,,
545,12.9055,12.835,12.87025,,,,,
546,12.8333,12.7649,12.7991,,,,,
547,12.804,12.727,12.7655,,,,,
548,12.808,12.7615,12.78475,,,,,
549,12.843,12.8034,12.8232,,,,,
550,13.05,12.92,12.985,,,,,
551,13.001,12.9147,12.95785,,,,,
552,12.8299,12.726,12.77795,,,,,
553,12.6679,12.6011,12.6345,,,,,
554,12.7324,12.693,12.7127,,,,,
555,12.673,12.6155,12.64425,,,,,
556,12.7255,12.628,12.67675,,,,,
557,12.6995,12.6325,12.666,,,,,
558,12.6943,12.6565,12.6754,,,,,
559,12.709,12.6535,12.68125,,,,,
560,12.7375,12.6692,12.70335,,,,,
561,12.8666,12.818,12.8423,,,,,
562,12.8395,12.76,12.79975,,,,,
563,12.6888,12.6566,12.6727,,,,,
564,12.6983,12.6527,12.6755,,,,,
565,12.838,12.7566,12.7973,,,,,
566,12.8727,12.7968,12.83475,,,,,
567,12.8263,12.7848,12.80555,,,,,
568,12.8045,12.7272,12.76585,,,,,
569,12.8096,12.7067,12.75815,,,,,
570,12.838,12.788,12.813,,,,,
571,13.0133,12.9465,12.9799,,,,,
572,13.2031,13.1099,13.1565,,,,,
573,13.1847,13.1031,13.1439,,,,,
574,13.105,13.038,13.0715,,,,,
575,13.178,13.0908,13.1344,,,,,
576,13.245,13.1567,13.20085,,,,,
577,13.142,13.051,13.0965,,,,,
578,13.175,13.0993,13.13715,,,,,
579,13.258,13.1977,13.22785,,,,,
580,13.165,13.0895,13.12725,,,,,
581,13.229,13.1804,13.2047,,,,,
582,13.1731,13.1175,13.1453,,,,,
583,13.1955,13.1212,13.15835,,,,,
584,13.245,13.17,13.2075,,,,,
585,13.12,12.9689,13.04445,,,,,
586,13.0311,12.9801,13.0056,,,,,
587,12.98,12.9326,12.9563,,,,,
588,13.0183,12.953,12.98565,,,,,
589,13.1773,13.07,13.12365,,,,,
590,13.181,13.141,13.161,,,,,
591,13.3887,13.27,13.32935,,,,,
592,13.5625,13.4092,13.48585,,,,,
593,13.4798,13.4084,13.4441,,,,,
594,13.544,13.479,13.5115,,,,,
595,13.7,13.649,13.6745,,,,,
596,13.7631,13.6998,13.73145,,,,,
597,13.845,13.76,13.8025,,,,,
598,13.84,13.77,13.805,,,,,
599,13.8469,13.7544,13.80065,,,,,
600,13.8152,13.754,13.7846,,,,,
601,13.8034,13.673,13.7382,,,,,
602,14.0789,13.9615,14.0202,,,,,
603,14.07,13.976,14.023,,,,,
604,14.0355,13.9975,14.0165,,,,,
605,13.9687,13.9315,13.9501,,,,,
606,13.97,13.8765,13.92325,,,,,
607,14.15,14.0409,14.09545,,,,,
608,14.3553,14.2424,14.29885,,,,,
609,14.4632,14.3498,14.4065,,,,,
610,14.305,14.2117,14.25835,,,,,
611,14.2727,14.1715,14.2221,,,,,
612,14.175,14.075,14.125,,,,,
613,13.9999,13.873,13.93645,,,,,
614,14.1079,13.935,14.02145,,,,,
615,14.0598,13.9197,13.98975,,,,,
616,14.0615,13.939,14.00025,,,,,
617,13.9987,13.9455,13.9721,,,,,
618,14.018,13.9799,13.99895,,,,,
619,13.9344,13.8884,13.9114,,,,,
620,13.9399,13.8546,13.89725,,,,,
621,13.7218,13.6762,13.699,,,,,
622,13.765,13.6649,13.71495,,,,,
623,13.9237,13.705,13.81435,,,,,
624,13.8899,13.7997,13.8448,,,,,
625,13.9785,13.9148,13.94665,,,,,
626,13.9195,13.725,13.82225,,,,,
627,13.6921,13.58,13.63605,,,,,
628,13.718,13.6114,13.6647,,,,,
629,13.4437,13.3025,13.3731,,,,,
630,13.45,13.2899,13.36995,,,,,
631,13.3589,13.2856,13.32225,,,,,
632,13.382,13.34,13.361,,,,,
633,13.379,13.326,13.3525,,,,,
634,13.5085,13.4718,13.49015,,,,,
635,13.465,13.3974,13.4312,,,,,
636,13.315,13.2762,13.2956,,,,,
637,13.37,13.3086,13.3393,,,,,
638,13.5235,13.4049,13.4642,,,,,
639,13.377,13.3036,13.3403,,,,,
640,13.3225,13.2267,13.2746,,,,,
641,13.2759,13.1548,13.21535,,,,,
642,13.175,13.0955,13.13525,,,,,
643,13.248,13.167,13.2075,,,,,
644,13.3457,13.2563,13.301,,,,,
645,13.5499,13.5054,13.52765,,,,,
646,13.7777,13.6075,13.6926,,,,,
647,13.69,13.5885,13.63925,,,,,
648,13.461,13.3996,13.4303,,,,,
649,13.3185,13.2153,13.2669,,,,,
650,13.3,13.2244,13.2622,,,,,
651,13.3384,13.2558,13.2971,,,,,
652,13.3333,13.239,13.28615,,,,,
653,13.4427,13.338,13.39035,,,,,
654,13.1691,13.105,13.13705,,,,,
655,13.137,13.053,13.095,,,,,
656,13.2075,13.1564,13.18195,,,,,
657,13.238,13.1277,13.18285,,,,,
658,13.1366,13.09,13.1133,,,,,
659,13.143,13.0863,13.11465,,,,,
660,13.1739,13.119,13.14645,,,,,
661,13.1686,13.0956,13.1321,,,,,
662,13.1799,13.1459,13.1629,,,,,
663,13.1744,13.1199,13.14715,,,,,
664,13.235,13.1319,13.18345,,,,,
665,13.146,13.106,13.126,,,,,
666,13.1368,13.057,13.0969,,,,,
